DR,timestamp,threshold,event,device,nb_ED,seed,objSize,distance,fport,policy
ALL,2610.583945964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2610.583945964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2615.763337964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2615.763337964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2620.942729964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2620.942729964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2626.122121964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2626.122121964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2631.301513964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2631.301513964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2636.480905964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2636.480905964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2641.660297964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2641.660297964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2646.839689964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2646.839689964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2652.019081964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2652.019081964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2657.198473964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2657.198473964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2662.377865964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2662.377865964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2667.557257964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2667.557257964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2672.736649964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2672.736649964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2677.916041964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2677.916041964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2683.095433964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2683.095433964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2688.274825964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2688.274825964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2693.454217964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2693.454217964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2698.633609964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2698.633609964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2703.813001964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2703.813001964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2708.992393964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2708.992393964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2714.171785964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2714.171785964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2719.351177964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2719.351177964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2724.530569964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2724.530569964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2729.709961964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2729.709961964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
ALL,2734.889353964,2000,RX,0110110|0000000000000011101001000,4,1,2000,0,200,THRESHOLD3
ALL,2734.889353964,2000,RX,0110110|0000000000000011101001010,4,1,2000,0,200,THRESHOLD3
