addr,event,start,end,freq,size,DR,sample
00:80:E1:15:05:AB:D0:6C,TX,1731949186.994,1731949188.152,867100000,15,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949186.994,1731949190.665,867100000,0,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731949190.672,1731949191.993,868100000,18,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949488.683,1731949492.055,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949492.063,1731949513.104,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949513.111,1731949534.147,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949534.155,1731949554.199,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949554.207,1731949575.258,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949575.266,1731949596.323,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949596.331,1731949616.379,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949616.387,1731949637.433,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949637.441,1731949658.492,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949658.500,1731949678.544,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949678.552,1731949699.599,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949699.607,1731949720.661,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949720.669,1731949730.368,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949730.373,1731949740.720,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949740.728,1731949761.783,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949761.791,1731949772.674,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949772.679,1731949782.840,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949782.848,1731949802.893,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949802.901,1731949823.938,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949823.945,1731949840.173,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949840.178,1731949844.993,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949845.001,1731949865.051,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949865.059,1731949886.111,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949886.119,1731949900.761,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949900.766,1731949904.816,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949904.820,1731949907.171,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949907.179,1731949927.235,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949927.242,1731949948.289,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949948.298,1731949969.342,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949969.350,1731949989.401,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731949989.408,1731950001.433,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950001.438,1731950010.457,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950010.465,1731950031.524,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950031.531,1731950051.583,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950051.591,1731950072.642,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950072.650,1731950093.704,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950093.713,1731950113.742,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950113.750,1731950124.861,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950124.865,1731950134.795,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950134.803,1731950155.848,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950155.856,1731950175.900,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950175.907,1731950192.841,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950192.846,1731950196.951,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950196.959,1731950218.014,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950218.022,1731950225.219,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950225.224,1731950238.069,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950238.077,1731950259.124,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950259.132,1731950279.172,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950279.180,1731950300.235,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950300.242,1731950321.299,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950321.307,1731950341.357,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950341.364,1731950362.410,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950362.418,1731950383.465,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950383.473,1731950403.523,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950403.530,1731950424.580,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950424.588,1731950445.645,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950445.652,1731950465.699,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950465.707,1731950486.759,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950486.767,1731950507.810,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950507.818,1731950525.486,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950525.490,1731950527.867,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,RX,1731950527.876,1731950548.913,869525000,0,0,2
00:80:E1:15:05:AB:D0:6C,TX,1731950838.226,1731950839.710,867300000,21,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731950868.232,1731950869.553,867500000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731950898.238,1731950899.559,867100000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731950928.244,1731950929.565,867100000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731950958.250,1731950959.571,868300000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731950988.255,1731950989.577,868500000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951018.261,1731951019.583,867900000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951048.267,1731951049.588,868100000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951078.273,1731951079.594,867500000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951108.279,1731951109.600,867500000,18,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951138.285,1731951139.606,868500000,18,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951138.285,1731951142.774,868500000,0,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951142.865,1731951144.023,867100000,15,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951142.865,1731951146.536,867100000,0,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951150.424,1731951151.582,868100000,15,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951150.424,1731951154.095,868100000,0,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731951154.102,1731951155.423,868300000,18,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951451.113,1731951456.269,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951456.277,1731951476.323,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951476.331,1731951497.378,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951497.386,1731951518.435,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951518.443,1731951538.491,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951538.499,1731951559.556,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951559.564,1731951580.618,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951580.625,1731951597.174,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951597.179,1731951600.674,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951600.682,1731951621.736,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951621.744,1731951642.797,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951642.805,1731951662.862,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951662.870,1731951683.917,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951683.924,1731951703.987,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951703.995,1731951725.033,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951725.041,1731951746.092,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951746.100,1731951766.147,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951766.155,1731951787.208,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951787.216,1731951808.276,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951808.284,1731951821.697,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951821.702,1731951828.316,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951828.324,1731951849.368,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951849.375,1731951870.428,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951870.436,1731951890.486,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951890.494,1731951911.550,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951911.558,1731951932.601,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951932.609,1731951952.663,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951952.670,1731951973.712,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951973.720,1731951994.776,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731951994.784,1731952014.839,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952014.847,1731952035.886,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952035.894,1731952056.942,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952056.950,1731952077.001,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952077.009,1731952098.066,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952098.075,1731952119.118,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952119.125,1731952139.171,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952139.179,1731952160.235,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952160.243,1731952181.288,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952181.295,1731952201.350,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952201.358,1731952222.402,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952222.410,1731952243.458,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952243.465,1731952263.519,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952263.527,1731952270.118,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952270.123,1731952284.565,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952284.573,1731952305.626,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952305.634,1731952325.681,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952325.689,1731952337.493,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952337.498,1731952346.737,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952346.745,1731952367.793,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952367.801,1731952387.845,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952387.853,1731952408.901,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952408.910,1731952429.954,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952429.961,1731952450.005,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952450.013,1731952471.063,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952471.071,1731952492.125,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,RX,1731952492.133,1731952512.180,869525000,0,0,3
00:80:E1:15:05:AB:D0:6C,TX,1731952705.559,1731952707.044,867700000,21,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952735.565,1731952736.886,867900000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952765.571,1731952766.892,867500000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952795.577,1731952796.898,867700000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952825.583,1731952826.904,867100000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952855.589,1731952856.910,867300000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952885.594,1731952886.916,868100000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952915.600,1731952916.922,868500000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952945.606,1731952946.927,867900000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731952975.612,1731952976.933,868100000,18,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731953005.618,1731953006.939,867500000,18,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953005.618,1731953010.107,867500000,0,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731953010.125,1731953011.282,867700000,15,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953010.125,1731953013.796,867700000,0,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731953017.684,1731953018.841,868500000,15,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953017.684,1731953021.355,868500000,0,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731953021.362,1731953022.683,867300000,18,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953319.373,1731953323.706,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953323.714,1731953343.771,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953343.780,1731953364.822,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953364.830,1731953385.884,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953385.892,1731953405.931,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953405.939,1731953426.995,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953427.003,1731953448.057,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953448.065,1731953468.117,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953468.125,1731953489.180,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953489.188,1731953509.245,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953509.253,1731953525.818,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953525.823,1731953530.303,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953530.311,1731953551.366,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953551.374,1731953571.423,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953571.430,1731953592.470,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953592.478,1731953613.529,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953613.537,1731953633.587,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953633.594,1731953654.648,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953654.656,1731953672.921,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953672.925,1731953675.712,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953675.720,1731953695.764,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953695.772,1731953716.831,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953716.839,1731953737.884,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953737.893,1731953757.935,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953757.943,1731953778.996,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953779.004,1731953800.049,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953800.057,1731953820.102,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953820.110,1731953841.168,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953841.175,1731953853.754,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953853.758,1731953862.230,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953862.238,1731953882.288,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953882.296,1731953903.345,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953903.353,1731953924.402,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953924.410,1731953944.453,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953944.462,1731953965.512,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953965.520,1731953986.573,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953986.581,1731953999.109,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731953999.115,1731954006.624,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954006.631,1731954025.314,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954025.319,1731954027.679,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954027.687,1731954048.738,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954048.746,1731954066.964,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954066.969,1731954089.842,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954089.850,1731954110.899,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954110.907,1731954130.952,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954130.960,1731954151.996,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954152.004,1731954173.053,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954173.061,1731954183.999,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954184.004,1731954193.106,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954193.114,1731954214.161,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954214.170,1731954230.545,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954230.549,1731954235.210,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954235.217,1731954255.257,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954255.265,1731954276.305,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954276.313,1731954288.081,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954288.086,1731954297.359,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954297.367,1731954317.415,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954317.423,1731954330.705,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954330.710,1731954338.469,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954338.477,1731954359.529,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,RX,1731954359.537,1731954379.589,869525000,0,0,4
00:80:E1:15:05:AB:D0:6C,TX,1731954551.164,1731954552.649,868500000,21,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954581.170,1731954582.492,867900000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954611.176,1731954612.497,867900000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954641.182,1731954642.503,867300000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954671.188,1731954672.509,867500000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954701.194,1731954702.515,868500000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954731.200,1731954732.521,867300000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954761.206,1731954762.527,868300000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954791.211,1731954792.533,868300000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954821.217,1731954822.539,867900000,18,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954851.223,1731954852.544,868100000,18,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731954851.223,1731954855.712,868100000,0,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954855.730,1731954856.887,867300000,15,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731954855.730,1731954859.401,867300000,0,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954863.289,1731954864.447,867500000,15,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731954863.289,1731954866.960,867500000,0,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731954866.967,1731954868.289,867100000,18,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955164.978,1731955169.355,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955169.363,1731955189.405,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955189.413,1731955198.544,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955198.549,1731955210.460,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955210.468,1731955231.518,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955231.526,1731955251.581,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955251.589,1731955272.641,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955272.649,1731955293.701,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955293.708,1731955313.761,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955313.769,1731955324.307,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955324.312,1731955334.815,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955334.823,1731955354.872,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955354.880,1731955375.925,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955375.933,1731955396.983,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955396.991,1731955417.041,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955417.050,1731955438.095,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955438.103,1731955459.152,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955459.160,1731955479.211,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955479.219,1731955500.268,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955500.276,1731955521.324,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955521.331,1731955541.384,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955541.392,1731955562.424,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955562.432,1731955583.492,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955583.499,1731955603.547,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955603.555,1731955624.600,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955624.608,1731955645.649,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955645.657,1731955665.701,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955665.708,1731955686.756,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955686.764,1731955707.815,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955707.823,1731955727.864,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955727.872,1731955748.921,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955748.929,1731955769.985,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955769.993,1731955790.040,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955790.048,1731955811.094,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955811.102,1731955832.148,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955832.156,1731955852.209,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955852.217,1731955873.248,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955873.256,1731955894.307,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955894.315,1731955914.374,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955914.383,1731955924.903,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955924.908,1731955935.436,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955935.444,1731955956.485,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955956.493,1731955976.542,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955976.550,1731955997.595,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731955997.603,1731956018.653,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956018.662,1731956038.710,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956038.718,1731956059.773,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956059.781,1731956080.827,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956080.834,1731956100.887,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956100.895,1731956121.945,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956121.953,1731956143.002,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956143.010,1731956163.056,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956163.064,1731956184.117,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956184.124,1731956205.179,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956205.187,1731956217.665,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,RX,1731956217.670,1731956225.246,869525000,0,0,5
00:80:E1:15:05:AB:D0:6C,TX,1731694477.243,1731694477.986,867700000,21,1,1
00:80:E1:15:05:AB:D0:6C,TX,1731694507.249,1731694507.910,868100000,18,1,1
00:80:E1:15:05:AB:D0:6C,TX,1731694537.255,1731694537.916,867300000,18,1,1
00:80:E1:15:05:AB:D0:6C,TX,1731694567.261,1731694567.922,867700000,18,1,1
00:80:E1:15:05:AB:D0:6C,TX,1731694597.266,1731694597.928,868500000,18,1,1
00:80:E1:15:05:AB:D0:6C,TX,1731694627.272,1731694627.933,867300000,18,1,1
00:80:E1:15:05:AB:D0:6C,TX,1731694657.278,1731694657.939,868100000,18,1,1
00:80:E1:15:05:AB:D0:6C,TX,1731694687.284,1731694687.945,868500000,18,1,1
